PayingCode, PayingDescription, ReceivingCode, ReceivingDescription, TransferCode, TransferDescription, Value
86,Vegetable and melon farming,55,"518 -  Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",15055,Industry Use,506958.3746320441
86,Vegetable and melon farming,56,"519 -  Web Search Portals, Libraries, Archives, and Other Information Services",15055,Industry Use,15416845.561208656
86,Vegetable and melon farming,57,522 -  Credit Intermediation and Related Activities,15055,Industry Use,28984787.383993905
86,Vegetable and melon farming,58,"523 -  Securities, Commodity Contracts, and Other Financial Investments and Related Activities",15055,Industry Use,5504182.952406516
86,Vegetable and melon farming,59,521 -  Monetary Authorities-Central Bank,15055,Industry Use,65663691.384568684
86,Vegetable and melon farming,60,524 -  Insurance Carriers and Related Activities,15055,Industry Use,132922654.29708736
86,Vegetable and melon farming,62,531 -  Real Estate,15055,Industry Use,122035072.32855462
86,Vegetable and melon farming,63,532 -  Rental and Leasing Services,15055,Industry Use,110183884.88582529
86,Vegetable and melon farming,64,533 -  Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),15055,Industry Use,18667077.94555498
86,Vegetable and melon farming,65,"541 -  Professional, Scientific, and Technical Services",15055,Industry Use,94199171.76263487
86,Vegetable and melon farming,67,561 -  Administrative and Support Services,15055,Industry Use,52484432.65630309
86,Vegetable and melon farming,68,562 -  Waste Management and Remediation Services,15055,Industry Use,5773433.492554823
86,Vegetable and melon farming,74,"711 -  Performing Arts, Spectator Sports, and Related Industries",15055,Industry Use,2348887.069119256
86,Vegetable and melon farming,75,"712 -  Museums, Historical Sites, and Similar Institutions",15055,Industry Use,72.77123773738292
86,Vegetable and melon farming,76,"713 -  Amusement, Gambling, and Recreation Industries",15055,Industry Use,368941.24309391243
86,Vegetable and melon farming,77,721 -  Accommodation,15055,Industry Use,8.589467279712942
86,Vegetable and melon farming,78,722 -  Food Services and Drinking Places,15055,Industry Use,11346559.748749124
86,Vegetable and melon farming,79,811 -  Repair and Maintenance,15055,Industry Use,5585400.465589257
86,Vegetable and melon farming,80,812 -  Personal and Laundry Services,15055,Industry Use,468.81155278786844
86,Vegetable and melon farming,81,"813 -  Religious, Grantmaking, Civic, Professional, and Similar Organizations",15055,Industry Use,1390896.4132231295
86,Vegetable and melon farming,83,9A -  Government Enterprises,15055,Industry Use,109631685.22266714
86,Vegetable and melon farming,86,Vegetable and melon farming,15055,Industry Use,304676517.56116605
86,Vegetable and melon farming,87,Fruit farming,15055,Industry Use,9732045.53041863
86,Vegetable and melon farming,5001,Employee Compensation,15053,Factor Receipts,1419978541.1028328
86,Vegetable and melon farming,6001,Proprietor Income,15053,Factor Receipts,1133494217.478391
86,Vegetable and melon farming,7001,Other Property Type Income,15053,Factor Receipts,3428269290.3756146
86,Vegetable and melon farming,8001,Tax on Production and Imports,15053,Factor Receipts,252278116.52818242
86,Vegetable and melon farming,11001,Federal Government NonDefense,15055,Industry Use,73077.07457497946
86,Vegetable and melon farming,12001,State/Local Govt Other,15055,Industry Use,207681315.77174437
86,Vegetable and melon farming,14002,Inventory Additions/Deletions,15055,Industry Use,12286129.110810855
86,Vegetable and melon farming,25001,Foreign Trade,15051,Commodity Trade,705480678.834242
86,Vegetable and melon farming,28001,Domestic Trade,15051,Commodity Trade,1629175641.297382
87,Fruit farming,1,111 -  Crop Production,15055,Industry Use,14958023.780648943
87,Fruit farming,2,112 -  Animal Production and Aquaculture,15055,Industry Use,53965282.01093319
87,Fruit farming,5,115 -  Support Activities for Agriculture and Forestry,15055,Industry Use,2394699722.7957573
87,Fruit farming,6,211 -  Oil and Gas Extraction,15055,Industry Use,1792671.4966201556
87,Fruit farming,7,212 -  Mining (except Oil and Gas),15055,Industry Use,3573634.543432149
87,Fruit farming,8,213 -  Support Activities for Mining,15055,Industry Use,2302.411299723849
87,Fruit farming,9,221 -  Utilities,15055,Industry Use,250452388.7623214
87,Fruit farming,10,23 -  Construction,15055,Industry Use,71954936.57724166
87,Fruit farming,11,311 -  Food Manufacturing,15055,Industry Use,319246.14342915476
87,Fruit farming,12,312 -  Beverage and Tobacco Product Manufacturing,15055,Industry Use,1704.5255074183817
87,Fruit farming,13,313 -  Textile Mills,15055,Industry Use,157394.70915025592
87,Fruit farming,14,314 -  Textile Product Mills,15055,Industry Use,2051757.9079181848
87,Fruit farming,15,315 -  Apparel Manufacturing,15055,Industry Use,18684.460365478393
87,Fruit farming,16,316 -  Leather and Allied Product Manufacturing,15055,Industry Use,37309.19099365892
87,Fruit farming,17,321 -  Wood Product Manufacturing,15055,Industry Use,73901984.08621633
87,Fruit farming,18,322 -  Paper Manufacturing,15055,Industry Use,43611822.73146641
87,Fruit farming,19,323 -  Printing and Related Support Activities,15055,Industry Use,503044.99280606187
87,Fruit farming,20,324 -  Petroleum and Coal Products Manufacturing,15055,Industry Use,143188748.80188313
87,Fruit farming,21,325 -  Chemical Manufacturing,15055,Industry Use,289307292.7029429
87,Fruit farming,22,326 -  Plastics and Rubber Products Manufacturing,15055,Industry Use,7049585.425014441
87,Fruit farming,23,327 -  Nonmetallic Mineral Product Manufacturing,15055,Industry Use,99576.57496852904
87,Fruit farming,24,331 -  Primary Metal Manufacturing,15055,Industry Use,279955.59197031794
87,Fruit farming,25,332 -  Fabricated Metal Product Manufacturing,15055,Industry Use,6278585.453387224
87,Fruit farming,26,333 -  Machinery Manufacturing,15055,Industry Use,1928394.241924281
87,Fruit farming,27,334 -  Computer and Electronic Product Manufacturing,15055,Industry Use,473192.99882981525
87,Fruit farming,28,"335 -  Electrical Equipment, Appliance, and Component Manufacturing",15055,Industry Use,8132748.665650926
87,Fruit farming,29,336 -  Transportation Equipment Manufacturing,15055,Industry Use,6574580.334146936
87,Fruit farming,30,337 -  Furniture and Related Product Manufacturing,15055,Industry Use,573186.3437174057
87,Fruit farming,31,339 -  Miscellaneous Manufacturing,15055,Industry Use,625329.9672411192
87,Fruit farming,32,42 -  Wholesale Trade,15055,Industry Use,665039733.66326
87,Fruit farming,33,441 -  Motor Vehicle and Parts Dealers,15055,Industry Use,1551.8414576209632
87,Fruit farming,34,"449 -  Furniture, Home Furnishings, Electronics, and Appliance Retailers",15055,Industry Use,2730.445115541516
87,Fruit farming,35,444 -  Building Material and Garden Equipment and Supplies Dealers,15055,Industry Use,61276.69059661675
87,Fruit farming,36,445 -  Food and Beverage Stores,15055,Industry Use,435156.2230035749
87,Fruit farming,37,446 -  Health and Personal Care Stores,15055,Industry Use,1804.344586241811
87,Fruit farming,38,457 -  Gasoline Stations and Fuel Dealers,15055,Industry Use,13623736.07120525
87,Fruit farming,39,"458 -  Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",15055,Industry Use,1524.4231004394824
87,Fruit farming,40,"459 -  Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",15055,Industry Use,3853.6651292102097
87,Fruit farming,41,455 -  General Merchandise Retailers,15055,Industry Use,1195357.6593566367
87,Fruit farming,42,481 -  Air Transportation,15055,Industry Use,19858484.05767829
87,Fruit farming,43,482 -  Rail Transportation,15055,Industry Use,6269553.870818186
87,Fruit farming,44,483 -  Water Transportation,15055,Industry Use,2188746.1941943318
87,Fruit farming,45,484 -  Truck Transportation,15055,Industry Use,86048333.34803773
87,Fruit farming,47,486 -  Pipeline Transportation,15055,Industry Use,1436955.1557980273
87,Fruit farming,48,487-488 -  Scenic and Sightseeing Transportation and Support Activities for Transportation,15055,Industry Use,79138.9031117224
87,Fruit farming,49,492 -  Couriers and Messengers,15055,Industry Use,4673.52316892959
87,Fruit farming,50,493 -  Warehousing and Storage,15055,Industry Use,56376592.14277918
87,Fruit farming,51,513 -  Publishing Industries,15055,Industry Use,9968202.033139167
87,Fruit farming,52,512 -  Motion Picture and Sound Recording Industries,15055,Industry Use,12508.660342110323
87,Fruit farming,53,516 -  Broadcasting and Content Providers,15055,Industry Use,3584933.7006020187
87,Fruit farming,54,517 -  Telecommunications,15055,Industry Use,14962641.13942993
87,Fruit farming,55,"518 -  Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",15055,Industry Use,379462.9019971207
87,Fruit farming,56,"519 -  Web Search Portals, Libraries, Archives, and Other Information Services",15055,Industry Use,11995997.308424305
87,Fruit farming,57,522 -  Credit Intermediation and Related Activities,15055,Industry Use,18241842.54267273
87,Fruit farming,58,"523 -  Securities, Commodity Contracts, and Other Financial Investments and Related Activities",15055,Industry Use,5143588.887562421
87,Fruit farming,59,521 -  Monetary Authorities-Central Bank,15055,Industry Use,93597673.08835235
87,Fruit farming,60,524 -  Insurance Carriers and Related Activities,15055,Industry Use,191562108.75236008
87,Fruit farming,62,531 -  Real Estate,15055,Industry Use,62722371.41172623
87,Fruit farming,63,532 -  Rental and Leasing Services,15055,Industry Use,60060674.996074826
87,Fruit farming,64,533 -  Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),15055,Industry Use,13388438.47239745
87,Fruit farming,65,"541 -  Professional, Scientific, and Technical Services",15055,Industry Use,73421094.18310279
87,Fruit farming,67,561 -  Administrative and Support Services,15055,Industry Use,53746108.27032669
87,Fruit farming,68,562 -  Waste Management and Remediation Services,15055,Industry Use,5116876.711237895
87,Fruit farming,74,"711 -  Performing Arts, Spectator Sports, and Related Industries",15055,Industry Use,2457747.6359075424
87,Fruit farming,75,"712 -  Museums, Historical Sites, and Similar Institutions",15055,Industry Use,76.143863986693
87,Fruit farming,76,"713 -  Amusement, Gambling, and Recreation Industries",15055,Industry Use,313751.46947829734
87,Fruit farming,77,721 -  Accommodation,15055,Industry Use,9.372659889082868
87,Fruit farming,78,722 -  Food Services and Drinking Places,15055,Industry Use,12381145.648853
87,Fruit farming,79,811 -  Repair and Maintenance,15055,Industry Use,4107211.775027113
87,Fruit farming,80,812 -  Personal and Laundry Services,15055,Industry Use,240.95330776589017
87,Fruit farming,81,"813 -  Religious, Grantmaking, Civic, Professional, and Similar Organizations",15055,Industry Use,1176957.0749548269
87,Fruit farming,83,9A -  Government Enterprises,15055,Industry Use,103339953.08868231
87,Fruit farming,86,Vegetable and melon farming,15055,Industry Use,17342114.182502344
87,Fruit farming,87,Fruit farming,15055,Industry Use,180896486.39576295
87,Fruit farming,5001,Employee Compensation,15053,Factor Receipts,2213151302.9349265
87,Fruit farming,6001,Proprietor Income,15053,Factor Receipts,3074537572.803672
87,Fruit farming,7001,Other Property Type Income,15053,Factor Receipts,4251547164.687324
87,Fruit farming,8001,Tax on Production and Imports,15053,Factor Receipts,309927034.88109154
87,Fruit farming,11001,Federal Government NonDefense,15055,Industry Use,42041.85118364743
87,Fruit farming,12001,State/Local Govt Other,15055,Industry Use,268180838.3670324
87,Fruit farming,14002,Inventory Additions/Deletions,15055,Industry Use,4836337.319204986
87,Fruit farming,25001,Foreign Trade,15051,Commodity Trade,629880523.0825208
87,Fruit farming,28001,Domestic Trade,15051,Commodity Trade,1309263084.5862627
5001,Employee Compensation,10001,Households LT15k,15002,Employee Compensation (Wages/Salary w/o Social Insurance),2303595998.8449707
5001,Employee Compensation,10001,Households LT15k,15003,Employee Compensation (Other Labor Income),350478372.7054786
5001,Employee Compensation,10002,Households 15-30k,15002,Employee Compensation (Wages/Salary w/o Social Insurance),9523454853.562414
5001,Employee Compensation,10002,Households 15-30k,15003,Employee Compensation (Other Labor Income),1449073371.4694078
5001,Employee Compensation,10003,Households 30-40k,15002,Employee Compensation (Wages/Salary w/o Social Insurance),15725897090.680805
5001,Employee Compensation,10003,Households 30-40k,15003,Employee Compensation (Other Labor Income),2395757512.846159
5001,Employee Compensation,10004,Households 40-50k,15002,Employee Compensation (Wages/Salary w/o Social Insurance),24574527393.137043
5001,Employee Compensation,10004,Households 40-50k,15003,Employee Compensation (Other Labor Income),3746237894.3413243
5001,Employee Compensation,10005,Households 50-70k,15002,Employee Compensation (Wages/Salary w/o Social Insurance),79828394465.70703
5001,Employee Compensation,10005,Households 50-70k,15003,Employee Compensation (Other Labor Income),12180709219.068186
5001,Employee Compensation,10006,Households 70-100k,15002,Employee Compensation (Wages/Salary w/o Social Insurance),137055909565.93698
5001,Employee Compensation,10006,Households 70-100k,15003,Employee Compensation (Other Labor Income),20922951861.179085
5001,Employee Compensation,10007,Households 100-150k,15002,Employee Compensation (Wages/Salary w/o Social Insurance),284718697402.75195
5001,Employee Compensation,10007,Households 100-150k,15003,Employee Compensation (Other Labor Income),43516846050.12916
5001,Employee Compensation,10008,Households 150-200k,15002,Employee Compensation (Wages/Salary w/o Social Insurance),257066092631.2095
5001,Employee Compensation,10008,Households 150-200k,15003,Employee Compensation (Other Labor Income),39379200918.0196
5001,Employee Compensation,10009,Households GT200k,15002,Employee Compensation (Wages/Salary w/o Social Insurance),811640951269.344
5001,Employee Compensation,10009,Households GT200k,15003,Employee Compensation (Other Labor Income),124892099129.06694
5001,Employee Compensation,11001,Federal Government NonDefense,15014,Social Insurance Tax- Employee Contribution,128287812878.18742
5001,Employee Compensation,11001,Federal Government NonDefense,15015,Social Insurance Tax- Employer Contribution,114664607559.57771
5001,Employee Compensation,12001,State/Local Govt Other,15014,Social Insurance Tax- Employee Contribution,6326795030.299818
5001,Employee Compensation,12001,State/Local Govt Other,15015,Social Insurance Tax- Employer Contribution,5473472612.9825535
5001,Employee Compensation,25001,Foreign Trade,15037,Factor Trade,4374623792.003164
5001,Employee Compensation,28001,Domestic Trade,15037,Factor Trade,8813885412.313232
6001,Proprietor Income,10001,Households LT15k,15004,Proprietor Income (w/o Social Insurance & CCA),106920782.80274121
6001,Proprietor Income,10002,Households 15-30k,15004,Proprietor Income (w/o Social Insurance & CCA),1058214725.7756157
6001,Proprietor Income,10003,Households 30-40k,15004,Proprietor Income (w/o Social Insurance & CCA),1912956514.6234977
6001,Proprietor Income,10004,Households 40-50k,15004,Proprietor Income (w/o Social Insurance & CCA),2256401576.299009
6001,Proprietor Income,10005,Households 50-70k,15004,Proprietor Income (w/o Social Insurance & CCA),6611504571.260572
6001,Proprietor Income,10006,Households 70-100k,15004,Proprietor Income (w/o Social Insurance & CCA),14077981073.493834
6001,Proprietor Income,10007,Households 100-150k,15004,Proprietor Income (w/o Social Insurance & CCA),32608249224.800125
6001,Proprietor Income,10008,Households 150-200k,15004,Proprietor Income (w/o Social Insurance & CCA),30861199051.68822
6001,Proprietor Income,10009,Households GT200k,15004,Proprietor Income (w/o Social Insurance & CCA),162106422035.0197
6001,Proprietor Income,11001,Federal Government NonDefense,15014,Social Insurance Tax- Employee Contribution,11254186545.06185
7001,Other Property Type Income,10001,Households LT15k,15005,Rent with Capital Consumption Adjustment,82038931.93151574
7001,Other Property Type Income,10001,Households LT15k,15006,Business Transfers,370469596.18556815
7001,Other Property Type Income,10001,Households LT15k,15008,Interest (net),54335474.35718316
7001,Other Property Type Income,10002,Households 15-30k,15005,Rent with Capital Consumption Adjustment,186931997.40578598
7001,Other Property Type Income,10002,Households 15-30k,15006,Business Transfers,541885680.7066965
7001,Other Property Type Income,10002,Households 15-30k,15008,Interest (net),171715551.23080033
7001,Other Property Type Income,10003,Households 30-40k,15005,Rent with Capital Consumption Adjustment,909750955.0164254
7001,Other Property Type Income,10003,Households 30-40k,15006,Business Transfers,455771914.0653493
7001,Other Property Type Income,10003,Households 30-40k,15008,Interest (net),260922735.47329405
7001,Other Property Type Income,10004,Households 40-50k,15005,Rent with Capital Consumption Adjustment,2088645836.3913412
7001,Other Property Type Income,10004,Households 40-50k,15006,Business Transfers,478816398.6159372
7001,Other Property Type Income,10004,Households 40-50k,15008,Interest (net),169127124.53703374
7001,Other Property Type Income,10005,Households 50-70k,15005,Rent with Capital Consumption Adjustment,6561070838.985715
7001,Other Property Type Income,10005,Households 50-70k,15006,Business Transfers,1146422995.6171174
7001,Other Property Type Income,10005,Households 50-70k,15008,Interest (net),675042714.6773291
7001,Other Property Type Income,10006,Households 70-100k,15005,Rent with Capital Consumption Adjustment,9333517637.192366
7001,Other Property Type Income,10006,Households 70-100k,15006,Business Transfers,1443854436.328704
7001,Other Property Type Income,10006,Households 70-100k,15008,Interest (net),1256970824.9572835
7001,Other Property Type Income,10007,Households 100-150k,15005,Rent with Capital Consumption Adjustment,17959323244.83356
7001,Other Property Type Income,10007,Households 100-150k,15006,Business Transfers,2313089887.8204675
7001,Other Property Type Income,10007,Households 100-150k,15008,Interest (net),2155014937.53546
7001,Other Property Type Income,10008,Households 150-200k,15005,Rent with Capital Consumption Adjustment,19075562515.250774
7001,Other Property Type Income,10008,Households 150-200k,15006,Business Transfers,1581523969.1927354
7001,Other Property Type Income,10008,Households 150-200k,15008,Interest (net),1728398344.445795
7001,Other Property Type Income,10009,Households GT200k,15005,Rent with Capital Consumption Adjustment,94763501220.37257
7001,Other Property Type Income,10009,Households GT200k,15006,Business Transfers,3262719305.7594075
7001,Other Property Type Income,10009,Households GT200k,15008,Interest (net),11524854331.861496
7001,Other Property Type Income,11001,Federal Government NonDefense,15006,Business Transfers,7920526632.594908
7001,Other Property Type Income,11001,Federal Government NonDefense,15016,Surplus-Subsidy of Government Enterprises,-187033909.26130524
7001,Other Property Type Income,11001,Federal Government NonDefense,15019,Rents and Royalties,1862850427.9180288
7001,Other Property Type Income,12001,State/Local Govt Other,15006,Business Transfers,17850104820.749023
7001,Other Property Type Income,12001,State/Local Govt Other,15016,Surplus-Subsidy of Government Enterprises,-9940879272.023663
7001,Other Property Type Income,12001,State/Local Govt Other,15019,Rents and Royalties,2052203300.5540788
7001,Other Property Type Income,13001,Enterprises (Corporations),15001,Corporate Profits with IVA and CCA,518910717847.87494
7001,Other Property Type Income,14001,Capital,15033,Capital Consumption Allowance,654713715177.6072
7001,Other Property Type Income,14001,Capital,15035,NIPA Statistical Discrepency,40442471870.6958
7001,Other Property Type Income,25001,Foreign Trade,15006,Business Transfers,6378160730.230187
7001,Other Property Type Income,25001,Foreign Trade,15037,Factor Trade,-1882368863.6736183
7001,Other Property Type Income,28001,Domestic Trade,15037,Factor Trade,-3876567494.569092
8001,Tax on Production and Imports,11001,Federal Government NonDefense,15017,TOPI: Excise Taxes,6473579536.149504
8001,Tax on Production and Imports,11001,Federal Government NonDefense,15018,TOPI: Custom Duty,5328794342.237144
8001,Tax on Production and Imports,12001,State/Local Govt Other,15020,TOPI: Sales Tax,103986552127.47652
8001,Tax on Production and Imports,12001,State/Local Govt Other,15021,TOPI: Property Tax,99201272388.60712
8001,Tax on Production and Imports,12001,State/Local Govt Other,15022,TOPI: Motor Vehicle License,3301403926.4185557
8001,Tax on Production and Imports,12001,State/Local Govt Other,15023,TOPI: Severance Tax,135198754.34063888
8001,Tax on Production and Imports,12001,State/Local Govt Other,15024,TOPI: Other Taxes,23741913918.80343
8001,Tax on Production and Imports,12001,State/Local Govt Other,15025,TOPI: Special Assessments,3943418980.5556517
10001,Households LT15k,1,111 -  Crop Production,15055,Industry Use,55011828.97837746
10001,Households LT15k,2,112 -  Animal Production and Aquaculture,15055,Industry Use,72814811.02646612
10001,Households LT15k,3,113 -  Forestry and Logging,15055,Industry Use,4072.2602265052546
10001,Households LT15k,4,"114 -  Fishing, Hunting and Trapping",15055,Industry Use,7051646.953364671
10001,Households LT15k,5,115 -  Support Activities for Agriculture and Forestry,15055,Industry Use,1933651.452950345
10001,Households LT15k,6,211 -  Oil and Gas Extraction,15055,Industry Use,10406658.458072176
10001,Households LT15k,7,212 -  Mining (except Oil and Gas),15055,Industry Use,1172916.45901358
10001,Households LT15k,8,213 -  Support Activities for Mining,15055,Industry Use,12742.532555935342
10001,Households LT15k,9,221 -  Utilities,15055,Industry Use,690804991.7207596
10001,Households LT15k,11,311 -  Food Manufacturing,15055,Industry Use,1743151566.8616202
10001,Households LT15k,12,312 -  Beverage and Tobacco Product Manufacturing,15055,Industry Use,601412947.3913826
10001,Households LT15k,13,313 -  Textile Mills,15055,Industry Use,684207.2321070229
10001,Households LT15k,14,314 -  Textile Product Mills,15055,Industry Use,5688941.562047465
10001,Households LT15k,15,315 -  Apparel Manufacturing,15055,Industry Use,53004501.28366347
10001,Households LT15k,16,316 -  Leather and Allied Product Manufacturing,15055,Industry Use,2122132.3588882675
10001,Households LT15k,17,321 -  Wood Product Manufacturing,15055,Industry Use,8155873.285473789
10001,Households LT15k,18,322 -  Paper Manufacturing,15055,Industry Use,66289592.47482915
10001,Households LT15k,19,323 -  Printing and Related Support Activities,15055,Industry Use,8717983.129073543
10001,Households LT15k,20,324 -  Petroleum and Coal Products Manufacturing,15055,Industry Use,753836652.5770438
10001,Households LT15k,21,325 -  Chemical Manufacturing,15055,Industry Use,302845762.73365885
10001,Households LT15k,22,326 -  Plastics and Rubber Products Manufacturing,15055,Industry Use,64308210.24900062
10001,Households LT15k,23,327 -  Nonmetallic Mineral Product Manufacturing,15055,Industry Use,49908069.43022574
10001,Households LT15k,24,331 -  Primary Metal Manufacturing,15055,Industry Use,1742710.405488959
10001,Households LT15k,25,332 -  Fabricated Metal Product Manufacturing,15055,Industry Use,33302623.675819878
10001,Households LT15k,26,333 -  Machinery Manufacturing,15055,Industry Use,3355124.0937566333
10001,Households LT15k,27,334 -  Computer and Electronic Product Manufacturing,15055,Industry Use,34507077.83149317
10001,Households LT15k,28,"335 -  Electrical Equipment, Appliance, and Component Manufacturing",15055,Industry Use,21194291.36709771
10001,Households LT15k,29,336 -  Transportation Equipment Manufacturing,15055,Industry Use,81061814.68680295
10001,Households LT15k,30,337 -  Furniture and Related Product Manufacturing,15055,Industry Use,15785496.721738892
10001,Households LT15k,31,339 -  Miscellaneous Manufacturing,15055,Industry Use,52807119.78731138
10001,Households LT15k,32,42 -  Wholesale Trade,15055,Industry Use,3373060381.438985
10001,Households LT15k,33,441 -  Motor Vehicle and Parts Dealers,15055,Industry Use,1283457247.8686604
10001,Households LT15k,34,"449 -  Furniture, Home Furnishings, Electronics, and Appliance Retailers",15055,Industry Use,451885985.3678667
10001,Households LT15k,35,444 -  Building Material and Garden Equipment and Supplies Dealers,15055,Industry Use,308630457.13879126
10001,Households LT15k,36,445 -  Food and Beverage Stores,15055,Industry Use,1171454519.4408271
10001,Households LT15k,37,446 -  Health and Personal Care Stores,15055,Industry Use,710358656.3120872
10001,Households LT15k,38,457 -  Gasoline Stations and Fuel Dealers,15055,Industry Use,309692781.0390274
10001,Households LT15k,39,"458 -  Clothing, Clothing Accessories, Shoe, and Jewelry Retailers",15055,Industry Use,695506628.8476877
10001,Households LT15k,40,"459 -  Sporting Goods, Hobby, Musical Instrument, Book, and Miscellaneous Retailers",15055,Industry Use,637281055.9813138
10001,Households LT15k,41,455 -  General Merchandise Retailers,15055,Industry Use,1022363480.5448796
10001,Households LT15k,42,481 -  Air Transportation,15055,Industry Use,287483338.9586454
10001,Households LT15k,43,482 -  Rail Transportation,15055,Industry Use,16791490.600987274
10001,Households LT15k,44,483 -  Water Transportation,15055,Industry Use,43820849.5749718
10001,Households LT15k,45,484 -  Truck Transportation,15055,Industry Use,517349552.1524023
10001,Households LT15k,46,485 -  Transit and Ground Passenger Transportation,15055,Industry Use,775375179.6563195
10001,Households LT15k,47,486 -  Pipeline Transportation,15055,Industry Use,4322027.124270099
10001,Households LT15k,48,487-488 -  Scenic and Sightseeing Transportation and Support Activities for Transportation,15055,Industry Use,38220848.55928605
10001,Households LT15k,49,492 -  Couriers and Messengers,15055,Industry Use,446705332.4268497
10001,Households LT15k,50,493 -  Warehousing and Storage,15055,Industry Use,1680072.6845339937
10001,Households LT15k,51,513 -  Publishing Industries,15055,Industry Use,1129284928.285878
10001,Households LT15k,52,512 -  Motion Picture and Sound Recording Industries,15055,Industry Use,184692263.87580916
10001,Households LT15k,53,516 -  Broadcasting and Content Providers,15055,Industry Use,109747954.74508162
10001,Households LT15k,54,517 -  Telecommunications,15055,Industry Use,1180014566.6846154
10001,Households LT15k,55,"518 -  Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",15055,Industry Use,350779726.69676954
10001,Households LT15k,56,"519 -  Web Search Portals, Libraries, Archives, and Other Information Services",15055,Industry Use,362746666.70443004
10001,Households LT15k,57,522 -  Credit Intermediation and Related Activities,15055,Industry Use,250571739.63926727
10001,Households LT15k,58,"523 -  Securities, Commodity Contracts, and Other Financial Investments and Related Activities",15055,Industry Use,150259827.3924119
10001,Households LT15k,59,521 -  Monetary Authorities-Central Bank,15055,Industry Use,1785797887.5877938
10001,Households LT15k,60,524 -  Insurance Carriers and Related Activities,15055,Industry Use,1027176360.9323215
10001,Households LT15k,61,"525 -  Funds, Trusts, and Other Financial Vehicles",15055,Industry Use,1301359186.768134
10001,Households LT15k,62,531 -  Real Estate,15055,Industry Use,15505531331.312841
10001,Households LT15k,63,532 -  Rental and Leasing Services,15055,Industry Use,190641787.95862883
10001,Households LT15k,64,533 -  Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),15055,Industry Use,27072.099263815897
10001,Households LT15k,65,"541 -  Professional, Scientific, and Technical Services",15055,Industry Use,1104249748.103107
10001,Households LT15k,67,561 -  Administrative and Support Services,15055,Industry Use,364465860.8128902
10001,Households LT15k,68,562 -  Waste Management and Remediation Services,15055,Industry Use,153733676.5110239
10001,Households LT15k,69,611 -  Educational Services,15055,Industry Use,1091289282.1781425
10001,Households LT15k,70,621 -  Ambulatory Health Care Services,15055,Industry Use,4361556718.439149
10001,Households LT15k,71,622 -  Hospitals,15055,Industry Use,2092633318.0794082
10001,Households LT15k,72,623 -  Nursing and Residential Care Facilities,15055,Industry Use,901428903.5183898
10001,Households LT15k,73,624 -  Social Assistance,15055,Industry Use,647887533.5372385
10001,Households LT15k,74,"711 -  Performing Arts, Spectator Sports, and Related Industries",15055,Industry Use,364521169.7908493
10001,Households LT15k,75,"712 -  Museums, Historical Sites, and Similar Institutions",15055,Industry Use,71635251.6162871
10001,Households LT15k,76,"713 -  Amusement, Gambling, and Recreation Industries",15055,Industry Use,883208635.9526086
10001,Households LT15k,77,721 -  Accommodation,15055,Industry Use,116918968.93962997
10001,Households LT15k,78,722 -  Food Services and Drinking Places,15055,Industry Use,4025350701.4405932
10001,Households LT15k,79,811 -  Repair and Maintenance,15055,Industry Use,1036855936.1471407
10001,Households LT15k,80,812 -  Personal and Laundry Services,15055,Industry Use,1000363491.8910702
10001,Households LT15k,81,"813 -  Religious, Grantmaking, Civic, Professional, and Similar Organizations",15055,Industry Use,634971986.3974642
10001,Households LT15k,82,814 -  Private Households,15055,Industry Use,67742741.77574934
10001,Households LT15k,83,9A -  Government Enterprises,15055,Industry Use,1346755673.007196
10001,Households LT15k,86,Vegetable and melon farming,15055,Industry Use,115710466.06971069
10001,Households LT15k,87,Fruit farming,15055,Industry Use,67897754.62666073
10001,Households LT15k,10001,Households LT15k,15009,Personal Interest Payments,978152.9661876186
10001,Households LT15k,10001,Households LT15k,15055,Industry Use,1121099.387038727
10001,Households LT15k,10002,Households 15-30k,15009,Personal Interest Payments,3091241.546412384
10001,Households LT15k,10002,Households 15-30k,15055,Industry Use,1476361.130522392
10001,Households LT15k,10003,Households 30-40k,15009,Personal Interest Payments,4697158.728591268
10001,Households LT15k,10003,Households 30-40k,15055,Industry Use,1314460.4998345668
10001,Households LT15k,10004,Households 40-50k,15009,Personal Interest Payments,3044644.414829006
10001,Households LT15k,10004,Households 40-50k,15055,Industry Use,1014921.5614981946
10001,Households LT15k,10005,Households 50-70k,15009,Personal Interest Payments,12152190.46997573
10001,Households LT15k,10005,Households 50-70k,15055,Industry Use,2265072.581300093
10001,Households LT15k,10006,Households 70-100k,15009,Personal Interest Payments,22628121.966155685
10001,Households LT15k,10006,Households 70-100k,15055,Industry Use,7736189.943891649
10001,Households LT15k,10007,Households 100-150k,15009,Personal Interest Payments,38794807.228001446
10001,Households LT15k,10007,Households 100-150k,15055,Industry Use,13680959.138631757
10001,Households LT15k,10008,Households 150-200k,15009,Personal Interest Payments,31114810.119439438
